date,time,doy,Swin_1_1_1,Swnet_1_2_1,Lwnet_1_2_1,NetRad_1_2_1,Swin_1_2_1,Swout_1_2_1,Lwin_1_2_1,Lwout_1_2_1,Pa_1_1_1,PPFD_IN_1_2_1,PPFD_OUT_1_2_1,PPFD_DIR_1_1_1,PPFD_DIFF_1_1_1,Sun_1_1_1,T_canopy_1_1_1,Ta_1_1_1,RH_1_1_1,P_1_1_1,D_SNOW_1_1_1,qc_Swin_1_1_1,qc_Swnet_1_2_1,qc_Lwnet_1_2_1,qc_NetRad_1_2_1,qc_Swin_1_2_1,qc_Swout_1_2_1,qc_Lwin_1_2_1,qc_Lwout_1_2_1,qc_Pa_1_1_1,qc_PPFD_IN_1_2_1,qc_PPFD_OUT_1_2_1,qc_PPFD_DIR_1_1_1,qc_PPFD_DIFF_1_1_1,qc_Sun_1_1_1,qc_T_canopy_1_1_1,qc_Ta_1_1_1,qc_RH_1_1_1,qc_P_1_1_1,qc_D_SNOW_1_1_1
dd/mm/yyyy,HH:MM:SS (CET),-,W+1m-2,W+1m-2,W+1m-2,W+1m-2,W+1m-2,W+1m-2,W+1m-2,W+1m-2,hPa,umol+1m-2s-1,umol+1m-2s-1,umol+1m-2s-1,umol+1m-2s-1,fract.,degC,degC,%,mm,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01/01/2020,00:30:00,1.02,NaN,0,-73.0894,-73.0894,0,0,246.2771,319.3665,1014.323,0,0,0,0,0,NaN,1.276196,100,0,0.000028,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,01:00:00,1.041,NaN,0,-72.5551,-72.5551,0,0,246.0956,318.6507,1014.091,0,0,0,0,0,NaN,1.110434,100,0,-0.000425,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,01:30:00,1.062,NaN,0,-55.4014,-55.4014,0,0,262.3578,317.7592,1013.864,0,0,0,0,0,NaN,0.729422,100,0,0.000625,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,02:00:00,1.083,NaN,0,-59.3953,-59.3953,0,0,261.1819,320.5772,1013.947,0,0,0,0,0,NaN,1.368982,100,0,0.000642,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,02:30:00,1.104,NaN,0,-19.0861,-19.0861,0,0,304.786,323.8721,1013.766,0,0,0,0,0,NaN,2.042285,100,0,0.000617,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,03:00:00,1.124,NaN,0,-49.3838,-49.3838,0,0,275.1017,324.4855,1013.639,0,0,0,0,0,NaN,2.19667,100,0,-0.000253,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,03:30:00,1.145,NaN,0,-60.1322,-60.1322,0,0,264.1511,324.2833,1013.711,0,0,0,0,0,NaN,2.183808,100,0,-0.000342,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,04:00:00,1.166,NaN,0,-74.0763,-74.0763,0,0,250.5742,324.6505,1013.589,0,0,0,0,0,NaN,2.274892,100,0,-0.000575,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,04:30:00,1.187,NaN,0,-75.9535,-75.9535,0,0,248.7556,324.7091,1013.339,0,0,0,0,0,NaN,2.26859,100,0,-0.000492,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,05:00:00,1.208,NaN,0,-75.5404,-75.5404,0,0,249.55,325.0904,1013.479,0,0,0,0,0,NaN,2.391704,100,0,-0.000925,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,05:30:00,1.229,NaN,0,-68.6917,-68.6917,0,0,256.5393,325.231,1013.511,0,0,0,0,0,NaN,2.434059,100,0,-0.000947,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,06:00:00,1.249,NaN,0,-55.1569,-55.1569,0,0,270.9337,326.0906,1013.326,0,0,0,0,0,NaN,2.574703,100,0,-0.001011,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,06:30:00,1.27,NaN,0,-18.4272,-18.4272,0,0,309.6757,328.1029,1013.538,0,0,0,0,0,NaN,2.944618,100,0,-0.000678,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,07:00:00,1.291,NaN,0,-7.702,-7.702,0,0,322.5786,330.2806,1013.647,0,0,0,0,0,NaN,3.41576,98.14276,0,-0.000842,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,07:30:00,1.312,NaN,0,-8.1645,-8.1645,0,0,323.1557,331.3202,1013.521,0,0,0,0,0,NaN,3.630197,94.59624,0,-0.001003,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,08:00:00,1.333,NaN,0,-10.0262,-10.0262,0,0,322.073,332.0992,1013.381,0,0,0,0,0,NaN,3.799666,92.19551,0,-0.001189,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,08:30:00,1.354,NaN,0,-35.5654,-35.5654,0,0,296.9514,332.5168,1013.409,0,0,0,0,0,NaN,3.933646,91.13982,0,-0.001439,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,09:00:00,1.374,NaN,1.484702,-60.6708,-59.186098,2.894322,1.40962,270.906,331.5768,1013.356,8.56249,0.087294,NaN,NaN,NaN,NaN,3.752521,93.22392,0,-0.001314,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
01/01/2020,09:30:00,1.395,NaN,16.370432,-73.4896,-57.119168,19.23696,2.866528,257.1179,330.6075,1013.132,32.58114,0.629081,NaN,NaN,NaN,NaN,3.556845,95.32848,0,-0.001403,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
01/01/2020,10:00:00,1.416,NaN,46.821494,-62.7864,-15.964906,52.75205,5.930556,268.5825,331.3689,1013.105,75.18442,1.726985,NaN,NaN,NaN,NaN,3.656502,93.91609,0,-0.001528,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
01/01/2020,10:30:00,1.437,NaN,45.296225,-12.8565,32.439725,49.87349,4.577265,320.9062,333.7627,1013.261,73.64432,1.374987,NaN,NaN,NaN,NaN,4.082154,89.78602,0,-0.002103,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
01/01/2020,11:00:00,1.458,NaN,73.126184,-16.3934,56.732784,79.99695,6.870766,320.1422,336.5356,1013.06,118.013,2.226428,NaN,NaN,NaN,NaN,4.641995,86.32327,0,-0.002467,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
01/01/2020,11:30:00,1.479,NaN,62.838736,-12.2497,50.589036,68.46122,5.622484,325.0869,337.3366,1012.851,103.4027,1.93154,NaN,NaN,NaN,NaN,4.793486,85.60715,0,-0.002917,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
01/01/2020,12:00:00,1.499,NaN,80.310474,-12.3466,67.963874,87.643,7.332526,325.9056,338.2522,1012.732,131.2992,2.4692,NaN,NaN,NaN,NaN,4.963748,83.65082,0,-0.003086,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
01/01/2020,12:30:00,1.52,NaN,52.464085,-11.1116,41.352485,57.08099,4.616905,327.0618,338.1734,1012.726,88.43847,1.649029,NaN,NaN,NaN,NaN,4.957203,83.67105,0,-0.002711,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
01/01/2020,13:00:00,1.541,NaN,59.052194,-11.4826,47.569594,64.24908,5.196886,326.2513,337.7339,1012.448,98.70885,1.848589,NaN,NaN,NaN,NaN,4.850997,83.48219,0,-0.002972,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
01/01/2020,13:30:00,1.562,NaN,55.08849,-11.4138,43.67469,60.01903,4.93054,325.9003,337.3141,1012.251,91.35775,1.700059,NaN,NaN,NaN,NaN,4.766362,84.15289,0,-0.003328,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
01/01/2020,14:00:00,1.583,NaN,41.52509,-11.0679,30.45719,45.17049,3.6454,325.9099,336.9778,1012.237,68.95736,1.269887,NaN,NaN,NaN,NaN,4.700171,85.27013,0,-0.002997,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
01/01/2020,14:30:00,1.604,NaN,38.088626,-12.4449,25.643726,41.34459,3.255964,323.9648,336.4097,1011.857,63.08659,1.154364,NaN,NaN,NaN,NaN,4.576741,87.39381,0,-0.002758,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
01/01/2020,15:00:00,1.624,NaN,29.358563,-12.227,17.131563,32.03246,2.673897,323.8936,336.1206,1011.561,46.52478,0.828423,NaN,NaN,NaN,NaN,4.510947,87.82527,0,-0.002295,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
01/01/2020,15:30:00,1.645,NaN,12.511127,-11.5567,0.954427,13.95065,1.439523,324.3052,335.8619,1011.582,19.95003,0.317037,NaN,NaN,NaN,NaN,4.485854,87.09706,0,-0.001814,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
01/01/2020,16:00:00,1.666,NaN,3.700927,-12.4464,-8.745473,4.421384,0.720457,323.2463,335.6927,1011.455,5.323686,0.028012,NaN,NaN,NaN,NaN,4.476928,86.71854,0,-0.001517,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
01/01/2020,16:30:00,1.687,NaN,0.091815,-12.7337,-12.641885,0.447871,0.356056,322.7495,335.4832,1011.483,0,0,NaN,NaN,NaN,NaN,4.440302,86.47949,0,-0.001225,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
01/01/2020,17:00:00,1.708,NaN,0,-12.8883,-12.8883,0,0,322.6145,335.5028,1011.564,0,0,0,0,0,NaN,4.459569,85.96392,0,-0.001042,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,17:30:00,1.729,NaN,0,-16.4358,-16.4358,0,0,319.0378,335.4736,1011.47,0,0,0,0,0,NaN,4.455706,86.2985,0,-0.000994,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,18:00:00,1.749,NaN,0,-12.9313,-12.9313,0,0,322.6859,335.6172,1011.447,0,0,0,0,0,NaN,4.481213,86.41726,0,-0.001039,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,18:30:00,1.77,NaN,0,-10.211,-10.211,0,0,325.5338,335.7448,1011.447,0,0,0,0,0,NaN,4.485116,87.14134,0,-0.001011,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,19:00:00,1.791,NaN,0,-9.3741,-9.3741,0,0,326.1841,335.5582,1011.751,0,0,0,0,0,NaN,4.442241,88.33456,0,-0.001,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,19:30:00,1.812,NaN,0,-9.2814,-9.2814,0,0,325.8191,335.1005,1011.969,0,0,0,0,0,NaN,4.333508,88.5126,0,-0.001028,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,20:00:00,1.833,NaN,0,-9.1417,-9.1417,0,0,325.6769,334.8186,1011.914,0,0,0,0,0,NaN,4.276406,88.60841,0,-0.001069,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,20:30:00,1.854,NaN,0,-10.9706,-10.9706,0,0,323.6913,334.6619,1011.873,0,0,0,0,0,NaN,4.236686,88.66243,0,-0.000975,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,21:00:00,1.874,NaN,0,-21.8091,-21.8091,0,0,312.5134,334.3225,1011.448,0,0,0,0,0,NaN,4.212672,87.03976,0,-0.001094,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,21:30:00,1.895,NaN,0,-24.8481,-24.8481,0,0,308.6003,333.4484,1011.194,0,0,0,0,0,NaN,4.028215,87.58229,0,-0.001483,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,22:00:00,1.916,NaN,0,-47.4087,-47.4087,0,0,284.0836,331.4923,1010.997,0,0,0,0,0,NaN,3.653535,87.73634,0,-0.001239,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,22:30:00,1.937,NaN,0,-43.7275,-43.7275,0,0,285.5863,329.3138,1011,0,0,0,0,0,NaN,3.205323,89.0078,0,-0.001067,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,23:00:00,1.958,NaN,0,-30.0166,-30.0166,0,0,297.7498,327.7664,1010.46,0,0,0,0,0,NaN,2.842547,90.3407,0,-0.000808,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
01/01/2020,23:30:00,1.979,NaN,0,-37.2954,-37.2954,0,0,288.1992,325.4946,1009.945,0,0,0,0,0,NaN,2.34902,91.85593,0,-0.000939,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,00:00:00,2,NaN,0,-30.6755,-30.6755,0,0,293.3282,324.0037,1010.157,0,0,0,0,0,NaN,2.016095,93.12557,0,-0.000778,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,00:30:00,2.02,NaN,0,-15.6094,-15.6094,0,0,307.8971,323.5065,1010.169,0,0,0,0,0,NaN,1.860214,93.91988,0,-0.000756,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,01:00:00,2.041,NaN,0,-16.9774,-16.9774,0,0,304.9635,321.9409,1009.824,0,0,0,0,0,NaN,1.519619,94.55376,0,-0.000219,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,01:30:00,2.062,NaN,0,-18.4572,-18.4572,0,0,302.2161,320.6733,1009.71,0,0,0,0,0,NaN,1.237919,95.02068,0,-0.000644,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,02:00:00,2.083,NaN,0,-13.882,-13.882,0,0,305.9534,319.8354,1009.727,0,0,0,0,0,NaN,1.043059,95.10133,0,-0.000539,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,02:30:00,2.104,NaN,0,-11.9903,-11.9903,0,0,307.0529,319.0432,1009.399,0,0,0,0,0,NaN,0.890128,95.50527,0,0.000086,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,03:00:00,2.124,NaN,0,-10.0001,-10.0001,0,0,308.6434,318.6435,1009.248,0,0,0,0,0,NaN,0.782738,96.43359,0,0.000092,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,03:30:00,2.145,NaN,0,-8.4489,-8.4489,0,0,310.1905,318.6394,1009.219,0,0,0,0,0,NaN,0.78342,97.1405,0,0.000114,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,04:00:00,2.166,NaN,0,-6.8368,-6.8368,0,0,312.0278,318.8646,1008.987,0,0,0,0,0,NaN,0.823873,97.10303,0,0.000036,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,04:30:00,2.187,NaN,0,-8.0665,-8.0665,0,0,310.6757,318.7422,1008.793,0,0,0,0,0,NaN,0.799048,97.01158,0,0.000011,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,05:00:00,2.208,NaN,0,-8.7024,-8.7024,0,0,309.747,318.4494,1008.365,0,0,0,0,0,NaN,0.749479,97.48902,0,0.000408,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,05:30:00,2.229,NaN,0,-8.1186,-8.1186,0,0,310.0155,318.1341,1008.044,0,0,0,0,0,NaN,0.674449,97.92307,0,0.001594,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,06:00:00,2.249,NaN,0,-10.8269,-10.8269,0,0,306.9529,317.7798,1007.937,0,0,0,0,0,NaN,0.615739,98.33457,0,0.001911,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,06:30:00,2.27,NaN,0,-10.5724,-10.5724,0,0,306.9052,317.4776,1007.666,0,0,0,0,0,NaN,0.539498,98.84141,0,0.001958,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,07:00:00,2.291,NaN,0,-8.9351,-8.9351,0,0,308.3304,317.2655,1007.688,0,0,0,0,0,NaN,0.498093,99.09984,0,0.001908,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,07:30:00,2.312,NaN,0,-6.8195,-6.8195,0,0,310.4012,317.2207,1007.768,0,0,0,0,0,NaN,0.488772,99.12803,0,0.001917,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,08:00:00,2.333,NaN,0,-9.6575,-9.6575,0,0,307.3238,316.9813,1007.743,0,0,0,0,0,NaN,0.44738,99.22301,0,0.001469,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,08:30:00,2.354,NaN,0,-9.2956,-9.2956,0,0,307.3672,316.6628,1007.752,0,0,0,0,0,NaN,0.372039,99.35467,0,0.000453,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,09:00:00,2.374,NaN,2.976939,-7.4027,-4.425761,3.57222,0.595281,309.4044,316.8071,1007.701,5.806403,0.059933,NaN,NaN,NaN,NaN,0.405335,99.63729,0,0.001589,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
02/01/2020,09:30:00,2.395,NaN,11.495592,-5.7697,5.725892,12.83706,1.341468,311.6984,317.4681,1007.796,18.86506,0.370673,NaN,NaN,NaN,NaN,0.532057,100,0,0.001978,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
02/01/2020,10:00:00,2.416,NaN,22.219031,-4.7144,17.504631,24.41865,2.199619,313.7133,318.4277,1007.823,36.04521,0.784993,NaN,NaN,NaN,NaN,0.717592,100,0,0.000169,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
02/01/2020,10:30:00,2.437,NaN,35.473769,-5.0925,30.381269,38.6588,3.185031,314.4551,319.5476,1007.836,57.50316,1.32982,NaN,NaN,NaN,NaN,0.94663,100,0,-0.000536,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
02/01/2020,11:00:00,2.458,NaN,51.487384,-6.1668,45.320584,56.08134,4.593956,314.4142,320.581,1007.781,83.28947,1.933711,NaN,NaN,NaN,NaN,1.122763,99.756,0,-0.000208,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
02/01/2020,11:30:00,2.479,NaN,48.089294,-6.7912,41.298094,52.02399,3.934696,314.0688,320.86,1007.45,80.10354,1.864875,NaN,NaN,NaN,NaN,1.190631,99.30775,0,-0.000133,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
02/01/2020,12:00:00,2.499,NaN,55.553569,-10.546,45.007569,60.13153,4.577961,310.5529,321.0989,1007.086,93.73226,2.139134,NaN,NaN,NaN,NaN,1.245402,98.45012,0,-0.000139,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
02/01/2020,12:30:00,2.52,NaN,61.099216,-8.3082,52.791016,66.16884,5.069624,313.4306,321.7388,1006.597,101.2971,2.287881,NaN,NaN,NaN,NaN,1.367084,98.29939,0,-0.000161,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
02/01/2020,13:00:00,2.541,NaN,53.851596,-10.586,43.265596,58.2863,4.434704,311.9636,322.5496,1006.236,91.14397,2.054229,NaN,NaN,NaN,NaN,1.563285,98.17267,0,-0.000686,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
02/01/2020,13:30:00,2.562,NaN,50.80043,-14.5865,36.21393,54.93193,4.1315,308.5045,323.091,1006.001,85.93523,1.902442,NaN,NaN,NaN,NaN,1.691015,98.07246,0,-0.001283,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
02/01/2020,14:00:00,2.583,NaN,44.748323,-10.389,34.359323,48.51125,3.762927,312.7297,323.1187,1005.613,74.48792,1.651417,NaN,NaN,NaN,NaN,1.695197,97.24707,0,-0.001072,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
02/01/2020,14:30:00,2.604,NaN,27.138944,-6.3143,20.824644,29.28432,2.145376,316.1575,322.4718,1005.248,45.00767,0.968267,NaN,NaN,NaN,NaN,1.582286,97.31465,0,-0.000461,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
02/01/2020,15:00:00,2.624,NaN,17.418841,-7.5299,9.888941,18.96824,1.549399,314.2669,321.7968,1005.068,29.82505,0.599548,NaN,NaN,NaN,NaN,1.447649,97.46596,0,-0.000022,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
02/01/2020,15:30:00,2.645,NaN,5.670523,-5.5925,0.078023,6.215734,0.545211,315.7619,321.3544,1004.989,11.01746,0.182839,NaN,NaN,NaN,NaN,1.364545,97.94133,0,0,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
02/01/2020,16:00:00,2.666,NaN,1.14043,-5.2242,-4.08377,1.386609,0.246179,315.9477,321.1719,1004.666,0,0,NaN,NaN,NaN,NaN,1.339005,98.61218,0,0,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
02/01/2020,16:30:00,2.687,NaN,0,-5.3256,-5.3256,0,0,314.1902,319.5158,1004.428,0,0,0,0,0,NaN,0.967115,98.91096,0,-0.000508,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,17:00:00,2.708,NaN,0,-5.3116,-5.3116,0,0,313.3832,318.6948,1004.396,0,0,0,0,0,NaN,0.796385,98.48978,0,0.000069,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,17:30:00,2.729,NaN,0,-5.3893,-5.3893,0,0,313.6829,319.0722,1004.267,0,0,0,0,0,NaN,0.899115,98.24747,0,-0.000514,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,18:00:00,2.749,NaN,0,-5.6597,-5.6597,0,0,313.5742,319.2339,1003.972,0,0,0,0,0,NaN,0.947356,97.84516,0,-0.000683,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,18:30:00,2.77,NaN,0,-5.7564,-5.7564,0,0,313.8033,319.5597,1003.743,0,0,0,0,0,NaN,1.01226,97.26028,0,-0.000869,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,19:00:00,2.791,NaN,0,-5.6969,-5.6969,0,0,313.8904,319.5873,1003.548,0,0,0,0,0,NaN,1.008458,97.43824,0,-0.000736,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,19:30:00,2.812,NaN,0,-6.1689,-6.1689,0,0,313.2694,319.4383,1003.504,0,0,0,0,0,NaN,0.976391,96.85916,0,-0.000936,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,20:00:00,2.833,NaN,0,-6.2025,-6.2025,0,0,312.9173,319.1198,1003.197,0,0,0,0,0,NaN,0.927631,96.40031,0,-0.000986,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,20:30:00,2.854,NaN,0,-6.29,-6.29,0,0,312.9239,319.2139,1003.041,0,0,0,0,0,NaN,0.951888,95.58578,0,-0.000708,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,21:00:00,2.874,NaN,0,-5.518,-5.518,0,0,313.9375,319.4555,1002.672,0,0,0,0,0,NaN,0.991793,96.48841,0,-0.000925,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,21:30:00,2.895,NaN,0,-4.671,-4.671,0,0,315.5597,320.2307,1002.288,0,0,0,0,0,NaN,1.153115,98.18079,0,-0.000431,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,22:00:00,2.916,NaN,0,-4.6602,-4.6602,0,0,316.7632,321.4234,1001.959,0,0,0,0,0,NaN,1.424013,98.95264,0,-0.000047,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,22:30:00,2.937,NaN,0,-3.832,-3.832,0,0,317.5187,321.3507,1001.396,0,0,0,0,0,NaN,1.406216,99.70051,0,-0.000033,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,23:00:00,2.958,NaN,0,-1.9211,-1.9211,0,0,318.4288,320.3499,1000.986,0,0,0,0,0,NaN,1.220498,100,0,-0.000256,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
02/01/2020,23:30:00,2.979,NaN,0,-1.4374,-1.4374,0,0,318.5424,319.9798,1000.957,0,0,0,0,0,NaN,1.144213,100,0,-0.000492,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
03/01/2020,00:00:00,3,NaN,0,-1.3003,-1.3003,0,0,318.1563,319.4566,1000.852,0,0,0,0,0,NaN,1.034086,100,0,-0.000792,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
03/01/2020,00:30:00,3.02,NaN,0,-1.2934,-1.2934,0,0,317.7973,319.0907,1000.703,0,0,0,0,0,NaN,0.955369,100,0,-0.000475,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
03/01/2020,01:00:00,3.041,NaN,0,-1.2768,-1.2768,0,0,317.6051,318.8819,1000.311,0,0,0,0,0,NaN,0.911056,100,0,-0.000119,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
03/01/2020,01:30:00,3.062,NaN,-0.238508,-1.2131,-1.451608,0.000717,0.239225,318.8317,320.0448,999.6451,0,0,NaN,NaN,NaN,NaN,1.16777,100,0,-0.00005,9,0,0,0,0,0,0,0,0,0,0,9,9,9,9,0,0,0,0
03/01/2020,02:00:00,3.083,NaN,0,-1.1554,-1.1554,0,0,320.4913,321.6467,999.2791,0,0,0,0,0,NaN,1.515894,100,0,-0.000008,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
03/01/2020,02:30:00,3.104,NaN,0,-1.3154,-1.3154,0,0,321.8188,323.1342,998.7013,0,0,0,0,0,NaN,1.806476,100,0,-0.000431,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
03/01/2020,03:00:00,3.124,NaN,0,-1.1212,-1.1212,0,0,323.3087,324.4299,998.2399,0,0,0,0,0,NaN,2.06835,100,0,-0.000072,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
03/01/2020,03:30:00,3.145,NaN,0,-1.315,-1.315,0,0,324.2758,325.5908,997.8034,0,0,0,0,0,NaN,2.287791,100,0,-0.000011,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
